profile_filename,helmet_positioning,num_epochs,classifier,computing_time,epoch_duration,epoch_size,num_filters,test_size,accuracy,targets,non_targets,TP,FP,TN,FN,(TP/(TP+FP),TN/(TN+FN),TP/(TP+FN),TN/(TN+FP)
felipevieirafrujeri_2016_11_12_18_26,normal,217,ClassifierType.lda,0.839186906815,0.6,76,3,0.2,0.566666666667,15,15,9,7,8,6,56,57,60,53
felipevieirafrujeri_2016_11_12_18_26,normal,217,ClassifierType.lda,0.92950797081,0.6,76,4,0.2,0.466666666667,15,15,7,8,7,8,46,46,46,46
felipevieirafrujeri_2016_11_12_18_26,normal,217,ClassifierType.lda,1.10381603241,0.6,76,1,0.3,0.571428571429,21,21,12,9,12,9,57,57,57,57
felipevieirafrujeri_2016_11_12_18_26,normal,217,ClassifierType.lda,0.795394182205,0.6,76,2,0.3,0.47619047619,21,21,9,10,11,12,47,47,42,52
felipevieirafrujeri_2016_11_12_18_26,normal,217,ClassifierType.lda,0.796660900116,0.6,76,3,0.3,0.571428571429,21,21,14,11,10,7,56,58,66,47
felipevieirafrujeri_2016_11_12_18_26,normal,217,ClassifierType.lda,0.804373979568,0.6,76,4,0.3,0.666666666667,21,21,16,9,12,5,64,70,76,57
felipevieirafrujeri_2016_11_12_18_26,normal,218,ClassifierType.lda,1.07350683212,0.7,89,1,0.2,0.590909090909,11,11,7,5,6,4,58,60,63,54
felipevieirafrujeri_2016_11_12_18_26,normal,218,ClassifierType.lda,1.31575107574,0.7,89,2,0.2,0.727272727273,11,11,9,4,7,2,69,77,81,63
felipevieirafrujeri_2016_11_12_18_26,normal,218,ClassifierType.lda,1.2235159874,0.7,89,3,0.2,0.636363636364,11,11,8,5,6,3,61,66,72,54
felipevieirafrujeri_2016_11_12_18_26,normal,218,ClassifierType.lda,1.32521295547,0.7,89,4,0.2,0.681818181818,11,11,8,4,7,3,66,70,72,63
felipevieirafrujeri_2016_11_12_18_26,normal,218,ClassifierType.lda,1.47571015358,0.7,89,1,0.3,0.368421052632,19,19,8,13,6,11,38,35,42,31
felipevieirafrujeri_2016_11_12_18_26,normal,218,ClassifierType.lda,1.30913996696,0.7,89,2,0.3,0.526315789474,19,19,8,7,12,11,53,52,42,63
felipevieirafrujeri_2016_11_12_18_26,normal,218,ClassifierType.lda,1.20680117607,0.7,89,3,0.3,0.710526315789,19,19,16,8,11,3,66,78,84,57
felipevieirafrujeri_2016_11_12_18_26,normal,218,ClassifierType.lda,1.86765313148,0.7,89,4,0.3,0.552631578947,19,19,11,9,10,8,55,55,57,52
felipevieirafrujeri_2016_11_12_18_26,normal,219,ClassifierType.lda,1.8845500946,0.875,112,1,0.2,0.4,10,10,5,7,3,5,41,37,50,30
felipevieirafrujeri_2016_11_12_18_26,normal,219,ClassifierType.lda,2.35130405426,0.875,112,2,0.2,0.65,10,10,4,1,9,6,80,60,40,90
felipevieirafrujeri_2016_11_12_18_26,normal,219,ClassifierType.lda,3.27904820442,0.875,112,3,0.2,0.5,10,10,4,4,6,6,50,50,40,60
